id,accuracy_rating,allows_infants,allows_pets,available_30,avg_rating,bathrooms,bedroom_label,bedrooms,beds,can_instant_book,cancel_policy,checkin_rating,city,cleaning_fee,cleanliness_rating,communication_rating,guest_overall_satisfaction,host_verified,is_business_travel_ready,is_new_listing,is_super_host,kicker_content_message,latest_review,latitude,listing_url,localized_city,localized_neighborhood,location_rating,longitude,max_nights,min_nights,monthly_price_factor,neighborhood,p3_summary_address,p3_summary_title,person_capacity,picture_count,preview_amenities,price_night,price_string,property_type_id,rate_type,requires_license,response_rate,response_time,review_count,review_score,reviews_count,room_and_property_type,room_type,room_type_category,self_checkin,space_type,star_rating,value_rating,visible_review_count,weekly_price_factor,extra_people,security,amenities,air_conditioning,balcony,nature_and_views,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,private_entrance
42985363,10.0,True,False,,,1.0,1 bedroom,1.0,,True,CANCEL_FLEXIBLE,10.0,Helsingfors,0,10.0,10.0,,False,False,True,False,Private room,,60.19933,https://www.airbnb.com/api/v2/pdp_listing_details/42985363?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsingfors,Taka-Töölö,10.0,24.93949,1125,1,0.0,Taka-Töölö,"Helsingfors, Finland","Centrally located, spacious studio with park view",2,5,"Wifi,Kitchen,Heating",,$26,40.0,nightly,False,,,128.0,97.0,0,Private room in guesthouse,Private room,private_room,,Private room,,9.0,128.0,0.0,0,0,"Wifi, Kitchen, Breakfast, Indoor fireplace, Air conditioning, Dryer, Hair dryer, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Lock on bedroom door, Fire extinguisher, Carbon monoxide alarm, Smoke alarm, First aid kit",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28234855,10.0,True,False,,4.75,1.0,1 bedroom,1.0,1.0,True,CANCEL_MODERATE,10.0,Helsinki,12,10.0,10.0,,False,False,False,False,Entire apartment,,60.1876,https://www.airbnb.com/api/v2/pdp_listing_details/28234855?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,24.95954,10,1,1.0,,"Helsingfors, Finland","Centrally located, spacious studio with park view",3,15,"Wifi,Kitchen,Heating",,$81,1.0,nightly,False,,,128.0,97.0,197,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,128.0,0.95,13,0,"Elevator, Wifi, Kitchen, Dryer, Hair dryer, Iron, Shampoo, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Pocket wifi, Paid parking off premises, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Stove, Lockbox, Bed linens, Carbon monoxide alarm, Smoke alarm, First aid kit",0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
41869689,10.0,True,False,,5.0,1.0,1 bedroom,1.0,1.0,True,CANCEL_MODERATE,10.0,Helsinki,0,10.0,10.0,,False,False,False,False,Entire apartment,,60.174640000000004,https://www.airbnb.com/api/v2/pdp_listing_details/41869689?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Etu-Töölö,10.0,24.91911,1125,1,0.0,Etu-Töölö,"Helsingfors, Finland","Centrally located, spacious studio with park view",4,12,"Wifi,Kitchen,Heating",,$92,1.0,nightly,False,,,128.0,97.0,3,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,128.0,0.0,5,0,"Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Hot water, High chair, Pack ’n Play/travel crib, Room-darkening shades, Paid parking off premises, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Baking sheet, Long term stays allowed, Bed linens, Smoke alarm",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
14752483,10.0,True,False,,4.74,1.0,Studio,0.0,3.0,True,CANCEL_FLEXIBLE,10.0,Helsinki,11,10.0,10.0,,False,False,False,False,Entire apartment,,60.1656,https://www.airbnb.com/api/v2/pdp_listing_details/14752483?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Kamppi,10.0,24.930410000000002,1125,1,0.85,Kamppi,"Helsingfors, Finland","Centrally located, spacious studio with park view",4,18,"Wifi,Kitchen,Heating",,$98,1.0,nightly,False,,,128.0,97.0,434,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,128.0,0.9,11,0,"Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Ethernet connection, Hot water, High chair, Pack ’n Play/travel crib, Paid parking off premises, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Oven, Stove, Host greets you, Luggage dropoff allowed, Long term stays allowed, Bed linens, Fire extinguisher, Carbon monoxide alarm, Smoke alarm, First aid kit",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
12675441,10.0,True,False,,4.86,1.5,1 bedroom,1.0,1.0,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Vantaa,0,10.0,10.0,,False,False,False,True,Private room,,60.328669999999995,https://www.airbnb.com/api/v2/pdp_listing_details/12675441?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Vantaa,,10.0,25.008589999999998,1125,1,1.0,,"Helsingfors, Finland","Centrally located, spacious studio with park view",2,4,"Wifi,Kitchen,Free parking",,$52,2.0,nightly,False,,,128.0,97.0,498,Private room in house,Private room,private_room,,Private room,5.0,9.0,128.0,1.0,0,0,"Free parking on premises, Wifi, Kitchen, Cable TV, TV, Washer, Hangers, Essentials, Laptop-friendly workspace, Carbon monoxide alarm, Smoke alarm",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
571881,10.0,True,False,,4.63,1.0,2 bedrooms,2.0,4.0,True,CANCEL_FLEXIBLE,10.0,Helsinki,38,10.0,10.0,,False,False,False,False,Entire apartment,,60.170069999999996,https://www.airbnb.com/api/v2/pdp_listing_details/571881?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Etu-Töölö,10.0,24.92772,150,1,0.7,Etu-Töölö,"Helsingfors, Finland","Centrally located, spacious studio with park view",7,21,"Wifi,Kitchen,Heating",,$135,1.0,nightly,False,,,128.0,97.0,336,Entire apartment,Entire home/apt,entire_home,,Entire apartment,4.5,9.0,128.0,0.85,16,0,"Elevator, Wifi, Kitchen, Air conditioning, Cable TV, Dryer, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Pack ’n Play/travel crib, Paid parking off premises, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Luggage dropoff allowed, Smoke alarm",1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
42638153,10.0,True,False,,5.0,1.5,1 bedroom,1.0,1.0,True,CANCEL_MODERATE,10.0,Helsinki,0,10.0,10.0,,False,False,False,False,Private room,,60.22875,https://www.airbnb.com/api/v2/pdp_listing_details/42638153?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,24.85057,6,1,0.65,,"Helsingfors, Finland","Centrally located, spacious studio with park view",2,7,"Kitchen,Free parking,Heating",,$38,1.0,nightly,False,,,128.0,97.0,3,Private room in apartment,Private room,private_room,,Private room,5.0,9.0,128.0,0.85,5,0,"Free parking on premises, Elevator, Kitchen, Air conditioning, Hair dryer, Shampoo, Washer, Heating, Essentials, Hot water, Smoke alarm, First aid kit",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31094469,10.0,True,False,,4.71,1.0,Studio,0.0,1.0,True,CANCEL_MODERATE,10.0,Helsinki,12,10.0,10.0,,False,False,False,False,Entire apartment,,60.187909999999995,https://www.airbnb.com/api/v2/pdp_listing_details/31094469?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,24.96019,10,1,1.0,,"Helsingfors, Finland","Centrally located, spacious studio with park view",3,19,"Wifi,Kitchen,Heating",,$81,1.0,nightly,False,,,128.0,97.0,143,Entire apartment,Entire home/apt,entire_home,,Entire apartment,4.5,9.0,128.0,0.95,13,0,"Elevator, Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Pocket wifi, Paid parking off premises, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Stove, Building staff, Bed linens, Carbon monoxide alarm, Smoke alarm, First aid kit",0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2189594,10.0,True,False,,4.73,1.5,1 bedroom,1.0,1.0,False,CANCEL_MODERATE,10.0,Helsinki,0,10.0,10.0,,False,False,False,True,Entire apartment,,60.16848,https://www.airbnb.com/api/v2/pdp_listing_details/2189594?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Kamppi,10.0,24.93497,30,1,0.75,Kamppi,"Helsingfors, Finland","Centrally located, spacious studio with park view",4,26,"Wifi,Kitchen,Heating",,$108,1.0,nightly,False,,,128.0,97.0,304,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,128.0,0.83,16,217,"Elevator, Wifi, Kitchen, Cable TV, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Game console, Pack ’n Play/travel crib, Paid parking off premises, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Stove, Host greets you, Patio or balcony, Smoke alarm",0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35611309,,False,False,,4.36,1.0,1 bedroom,1.0,1.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,,Kauniainen,11,,,,False,False,False,False,Private room,,60.21099,https://www.airbnb.com/api/v2/pdp_listing_details/35611309?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Kauniainen,,,24.701079999999997,1125,1,0.85,,"Helsingfors, Finland",Welcome to a nice bright place to stay,2,11,"Kitchen,Heating",,$32,1.0,nightly,False,,,0.0,,25,Private room in apartment,Private room,private_room,,Private room,4.5,,0.0,0.9,0,0,"Kitchen, Hair dryer, Shampoo, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Free street parking, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Oven, Stove, Lock on bedroom door, Carbon monoxide alarm, Smoke alarm",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
